"TIME","GEO","INDIC_DE","SEX","AGE","Value"
"1962","Poland","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1962","Portugal","Life expectancy at given exact age (ex)","Total","Less than 1 year","64.2"
"1962","Portugal","Life expectancy at given exact age (ex)","Males","Less than 1 year","61.2"
"1962","Portugal","Life expectancy at given exact age (ex)","Females","Less than 1 year","67.0"
"1962","Romania","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1962","Romania","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1962","Romania","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1962","Slovenia","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1962","Slovenia","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1962","Slovenia","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1962","Slovakia","Life expectancy at given exact age (ex)","Total","Less than 1 year","70.4"
"1962","Slovakia","Life expectancy at given exact age (ex)","Males","Less than 1 year","68.0"
"1962","Slovakia","Life expectancy at given exact age (ex)","Females","Less than 1 year","72.7"
"1962","Finland","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1962","Finland","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1962","Finland","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1962","Sweden","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1962","Sweden","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1962","Sweden","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1962","United Kingdom","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1962","United Kingdom","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1962","United Kingdom","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1962","Iceland","Life expectancy at given exact age (ex)","Total","Less than 1 year","73.7"
"1962","Iceland","Life expectancy at given exact age (ex)","Males","Less than 1 year","71.4"
"1962","Iceland","Life expectancy at given exact age (ex)","Females","Less than 1 year","76.2"
"1962","Liechtenstein","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1962","Liechtenstein","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1962","Liechtenstein","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1962","Norway","Life expectancy at given exact age (ex)","Total","Less than 1 year","73.7"
"1962","Norway","Life expectancy at given exact age (ex)","Males","Less than 1 year","71.2"
"1962","Norway","Life expectancy at given exact age (ex)","Females","Less than 1 year","76.2"
"1962","Switzerland","Life expectancy at given exact age (ex)","Total","Less than 1 year","71.3"
"1962","Switzerland","Life expectancy at given exact age (ex)","Males","Less than 1 year","68.4"
"1962","Switzerland","Life expectancy at given exact age (ex)","Females","Less than 1 year","74.1"
"1962","Montenegro","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1962","Montenegro","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1962","Montenegro","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1962","North Macedonia","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1962","North Macedonia","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1962","North Macedonia","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1962","Albania","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1962","Albania","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1962","Albania","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1962","Serbia","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1962","Serbia","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1962","Serbia","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1962","Turkey","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1962","Turkey","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1962","Turkey","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1962","Belarus","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1962","Belarus","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1962","Belarus","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1962","Kosovo (under United Nations Security Council Resolution 1244/99)","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1962","Kosovo (under United Nations Security Council Resolution 1244/99)","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1962","Kosovo (under United Nations Security Council Resolution 1244/99)","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1962","Moldova","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1962","Moldova","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1962","Moldova","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1962","Russia","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1962","Russia","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1962","Russia","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1962","San Marino","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1962","San Marino","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1962","San Marino","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1962","Ukraine","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1962","Ukraine","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1962","Ukraine","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1962","Armenia","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1962","Armenia","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1962","Armenia","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1962","Azerbaijan","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1962","Azerbaijan","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1962","Azerbaijan","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1962","Georgia","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1962","Georgia","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1962","Georgia","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1963","Belgium","Life expectancy at given exact age (ex)","Total","Less than 1 year","70.1"
"1963","Belgium","Life expectancy at given exact age (ex)","Males","Less than 1 year","67.1"
"1963","Belgium","Life expectancy at given exact age (ex)","Females","Less than 1 year","73.1"
"1963","Bulgaria","Life expectancy at given exact age (ex)","Total","Less than 1 year","70.5"
"1963","Bulgaria","Life expectancy at given exact age (ex)","Males","Less than 1 year","68.7"
"1963","Bulgaria","Life expectancy at given exact age (ex)","Females","Less than 1 year","72.2"
"1963","Czechia","Life expectancy at given exact age (ex)","Total","Less than 1 year","70.5"
"1963","Czechia","Life expectancy at given exact age (ex)","Males","Less than 1 year","67.3"
"1963","Czechia","Life expectancy at given exact age (ex)","Females","Less than 1 year","73.6"
"1963","Denmark","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1963","Denmark","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1963","Denmark","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1963","Germany including former GDR","Life expectancy at given exact age (ex)","Total","Less than 1 year","70.1"
"1963","Germany including former GDR","Life expectancy at given exact age (ex)","Males","Less than 1 year","67.2"
"1963","Germany including former GDR","Life expectancy at given exact age (ex)","Females","Less than 1 year","72.8"
"1963","Estonia","Life expectancy at given exact age (ex)","Total","Less than 1 year","69.9"
"1963","Estonia","Life expectancy at given exact age (ex)","Males","Less than 1 year","65.4"
"1963","Estonia","Life expectancy at given exact age (ex)","Females","Less than 1 year","73.6"
"1963","Ireland","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1963","Ireland","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1963","Ireland","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1963","Greece","Life expectancy at given exact age (ex)","Total","Less than 1 year","72.0"
"1963","Greece","Life expectancy at given exact age (ex)","Males","Less than 1 year","70.2"
"1963","Greece","Life expectancy at given exact age (ex)","Females","Less than 1 year","73.7"
"1963","Spain","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1963","Spain","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1963","Spain","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1963","France","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1963","France","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1963","France","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1963","France (metropolitan)","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1963","France (metropolitan)","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1963","France (metropolitan)","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1963","Croatia","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1963","Croatia","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1963","Croatia","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1963","Italy","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1963","Italy","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1963","Italy","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1963","Cyprus","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1963","Cyprus","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1963","Cyprus","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1963","Latvia","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1963","Latvia","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1963","Latvia","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1963","Lithuania","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1963","Lithuania","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1963","Lithuania","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1963","Luxembourg","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1963","Luxembourg","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"1963","Luxembourg","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"1963","Hungary","Life expectancy at given exact age (ex)","Total","Less than 1 year","69.0"
"1963","Hungary","Life expectancy at given exact age (ex)","Males","Less than 1 year","66.6"
"1963","Hungary","Life expectancy at given exact age (ex)","Females","Less than 1 year","71.3"
"1963","Malta","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"1963","Malta","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
